Waktu,Status,Tegangan
"12-12-2019;04:43:14.872";NORMAL;0,013
"12-12-2019;04:43:14.875";NORMAL;0,013
"12-12-2019;04:43:14.877";NORMAL;0,013
"12-12-2019;04:43:14.879";NORMAL;0,013
"12-12-2019;04:43:14.881";NORMAL;0,013
"12-12-2019;04:43:14.884";NORMAL;0,013
"12-12-2019;04:43:14.886";NORMAL;0,013
"12-12-2019;04:43:14.888";NORMAL;0,013
"12-12-2019;04:43:14.890";NORMAL;0,013
"12-12-2019;04:43:14.892";NORMAL;0,013
"12-12-2019;04:43:14.894";NORMAL;0,013
"12-12-2019;04:43:14.897";NORMAL;0,013
"12-12-2019;04:43:14.899";NORMAL;0,013
"12-12-2019;04:43:14.901";NORMAL;0,013
"12-12-2019;04:43:14.903";NORMAL;0,013
"12-12-2019;04:43:14.905";NORMAL;0,013
"12-12-2019;04:43:14.908";NORMAL;0,013
"12-12-2019;04:43:14.910";NORMAL;0,013
"12-12-2019;04:43:14.912";NORMAL;0,013
"12-12-2019;04:43:14.914";NORMAL;0,013
"12-12-2019;04:43:14.917";NORMAL;0,013
"12-12-2019;04:43:14.919";NORMAL;0,013
"12-12-2019;04:43:14.921";NORMAL;0,013
"12-12-2019;04:43:14.923";NORMAL;0,013
"12-12-2019;04:43:14.925";NORMAL;0,013
"12-12-2019;04:43:14.927";NORMAL;0,013
"12-12-2019;04:43:14.929";NORMAL;0,013
"12-12-2019;04:43:14.932";NORMAL;0,013
"12-12-2019;04:43:14.934";NORMAL;0,013
"12-12-2019;04:43:14.936";NORMAL;0,013
"12-12-2019;04:43:14.938";NORMAL;0,013
"12-12-2019;04:43:14.940";NORMAL;0,013
"12-12-2019;04:43:14.942";NORMAL;0,013
"12-12-2019;04:43:14.944";NORMAL;0,013
"12-12-2019;04:43:14.946";NORMAL;0,013
"12-12-2019;04:43:14.949";NORMAL;0,013
"12-12-2019;04:43:14.951";NORMAL;0,013
"12-12-2019;04:43:14.954";NORMAL;0,013
"12-12-2019;04:43:14.956";NORMAL;0,013
"12-12-2019;04:43:14.958";NORMAL;0,013
"12-12-2019;04:43:14.960";NORMAL;0,013
"12-12-2019;04:43:14.962";NORMAL;0,013
"12-12-2019;04:43:14.964";NORMAL;0,013
"12-12-2019;04:43:14.967";NORMAL;0,013
"12-12-2019;04:43:14.969";NORMAL;0,013
"12-12-2019;04:43:14.971";NORMAL;0,013
"12-12-2019;04:43:14.973";NORMAL;0,013
"12-12-2019;04:43:14.975";NORMAL;0,013
"12-12-2019;04:43:14.977";NORMAL;0,013
"12-12-2019;04:43:14.979";NORMAL;0,013
"12-12-2019;04:43:14.982";NORMAL;0,013
"12-12-2019;04:43:14.984";NORMAL;0,013
"12-12-2019;04:43:14.986";NORMAL;0,013
"12-12-2019;04:43:14.989";NORMAL;0,013
"12-12-2019;04:43:14.991";NORMAL;0,013
"12-12-2019;04:43:14.993";NORMAL;0,013
"12-12-2019;04:43:14.995";NORMAL;0,013
"12-12-2019;04:43:14.997";NORMAL;0,013
"12-12-2019;04:43:15.000";NORMAL;0,013
"12-12-2019;04:43:15.002";NORMAL;0,013
"12-12-2019;04:43:15.004";NORMAL;0,013
"12-12-2019;04:43:15.006";NORMAL;0,013
"12-12-2019;04:43:15.008";NORMAL;0,013
"12-12-2019;04:43:15.011";NORMAL;0,013
"12-12-2019;04:43:15.013";NORMAL;0,013
"12-12-2019;04:43:15.015";NORMAL;0,013
"12-12-2019;04:43:15.017";NORMAL;0,013
"12-12-2019;04:43:15.019";NORMAL;0,013
"12-12-2019;04:43:15.022";NORMAL;0,013
"12-12-2019;04:43:15.034";NORMAL;0,013
"12-12-2019;04:43:15.036";NORMAL;0,013
"12-12-2019;04:43:15.038";NORMAL;0,013
"12-12-2019;04:43:15.040";NORMAL;0,013
"12-12-2019;04:43:15.042";NORMAL;0,013
"12-12-2019;04:43:15.044";NORMAL;0,013
"12-12-2019;04:43:15.046";NORMAL;0,013
"12-12-2019;04:43:15.049";NORMAL;0,013
"12-12-2019;04:43:15.051";NORMAL;0,013
"12-12-2019;04:43:15.053";NORMAL;0,013
"12-12-2019;04:43:15.055";NORMAL;0,013
"12-12-2019;04:43:15.057";NORMAL;0,013
"12-12-2019;04:43:15.059";NORMAL;0,013
"12-12-2019;04:43:15.061";NORMAL;0,013
"12-12-2019;04:43:15.063";NORMAL;0,013
"12-12-2019;04:43:15.066";NORMAL;0,013
"12-12-2019;04:43:15.068";NORMAL;0,013
"12-12-2019;04:43:15.070";NORMAL;0,013
"12-12-2019;04:43:15.072";NORMAL;0,013
"12-12-2019;04:43:15.074";NORMAL;0,013
"12-12-2019;04:43:15.076";NORMAL;0,013
"12-12-2019;04:43:15.078";NORMAL;0,013
"12-12-2019;04:43:15.081";NORMAL;0,013
"12-12-2019;04:43:15.084";NORMAL;0,013
"12-12-2019;04:43:15.086";NORMAL;0,013
"12-12-2019;04:43:15.088";NORMAL;0,013
"12-12-2019;04:43:15.090";NORMAL;0,013
"12-12-2019;04:43:15.092";NORMAL;0,013
"12-12-2019;04:43:15.094";NORMAL;0,013
"12-12-2019;04:43:15.096";NORMAL;0,013
"12-12-2019;04:43:15.099";NORMAL;0,013
"12-12-2019;04:43:15.101";NORMAL;0,013
"12-12-2019;04:43:15.103";NORMAL;0,013
"12-12-2019;04:43:15.105";NORMAL;0,013
"12-12-2019;04:43:15.107";NORMAL;0,013
"12-12-2019;04:43:15.110";NORMAL;0,013
"12-12-2019;04:43:15.112";NORMAL;0,013
"12-12-2019;04:43:15.114";NORMAL;0,013
"12-12-2019;04:43:15.117";NORMAL;0,013
"12-12-2019;04:43:15.119";NORMAL;0,013
"12-12-2019;04:43:15.121";NORMAL;0,013
"12-12-2019;04:43:15.122";NORMAL;0,013
"12-12-2019;04:43:15.126";NORMAL;0,013
"12-12-2019;04:43:15.128";NORMAL;0,013
"12-12-2019;04:43:15.129";NORMAL;0,013
"12-12-2019;04:43:15.132";NORMAL;0,013
"12-12-2019;04:43:15.133";NORMAL;0,013
"12-12-2019;04:43:15.136";NORMAL;0,013
"12-12-2019;04:43:15.138";NORMAL;0,013
"12-12-2019;04:43:15.140";NORMAL;0,013
"12-12-2019;04:43:15.142";NORMAL;0,013
"12-12-2019;04:43:15.144";NORMAL;0,013
"12-12-2019;04:43:15.147";NORMAL;0,013
"12-12-2019;04:43:15.149";NORMAL;0,013
"12-12-2019;04:43:15.151";NORMAL;0,013
"12-12-2019;04:43:15.153";NORMAL;0,013
"12-12-2019;04:43:15.156";NORMAL;0,013
"12-12-2019;04:43:15.158";NORMAL;0,013
"12-12-2019;04:43:15.160";NORMAL;0,013
"12-12-2019;04:43:15.162";NORMAL;0,013
"12-12-2019;04:43:15.164";NORMAL;0,013
"12-12-2019;04:43:15.166";NORMAL;0,013
"12-12-2019;04:43:15.169";NORMAL;0,013
"12-12-2019;04:43:15.171";NORMAL;0,013
"12-12-2019;04:43:15.173";NORMAL;0,013
"12-12-2019;04:43:15.175";NORMAL;0,013
"12-12-2019;04:43:15.177";NORMAL;0,013
"12-12-2019;04:43:15.180";NORMAL;0,013
"12-12-2019;04:43:15.182";NORMAL;0,013
"12-12-2019;04:43:15.184";NORMAL;0,013
"12-12-2019;04:43:15.186";NORMAL;0,013
"12-12-2019;04:43:15.189";NORMAL;0,013
"12-12-2019;04:43:15.191";NORMAL;0,013
"12-12-2019;04:43:15.193";NORMAL;0,013
"12-12-2019;04:43:15.195";NORMAL;0,013
"12-12-2019;04:43:15.198";NORMAL;0,013
"12-12-2019;04:43:15.200";NORMAL;0,013
"12-12-2019;04:43:15.202";NORMAL;0,013
"12-12-2019;04:43:15.204";NORMAL;0,013
"12-12-2019;04:43:15.206";NORMAL;0,013
"12-12-2019;04:43:15.208";NORMAL;0,013
"12-12-2019;04:43:15.210";NORMAL;0,013
"12-12-2019;04:43:15.213";NORMAL;0,013
"12-12-2019;04:43:15.215";NORMAL;0,013
"12-12-2019;04:43:15.217";NORMAL;0,013
"12-12-2019;04:43:15.219";NORMAL;0,013
"12-12-2019;04:43:15.221";NORMAL;0,013
"12-12-2019;04:43:15.223";NORMAL;0,013
"12-12-2019;04:43:15.226";NORMAL;0,013
"12-12-2019;04:43:15.228";NORMAL;0,013
"12-12-2019;04:43:15.230";NORMAL;0,013
"12-12-2019;04:43:15.232";NORMAL;0,013
"12-12-2019;04:43:15.234";NORMAL;0,013
"12-12-2019;04:43:15.236";NORMAL;0,013
"12-12-2019;04:43:15.239";NORMAL;0,013
"12-12-2019;04:43:15.241";NORMAL;0,013
"12-12-2019;04:43:15.243";NORMAL;0,013
"12-12-2019;04:43:15.245";NORMAL;0,013
"12-12-2019;04:43:15.248";NORMAL;0,013
"12-12-2019;04:43:15.250";NORMAL;0,013
"12-12-2019;04:43:15.252";NORMAL;0,013
"12-12-2019;04:43:15.254";NORMAL;0,013
"12-12-2019;04:43:15.256";NORMAL;0,013
"12-12-2019;04:43:15.259";NORMAL;0,013
"12-12-2019;04:43:15.261";NORMAL;0,013
"12-12-2019;04:43:15.263";NORMAL;0,013
"12-12-2019;04:43:15.265";NORMAL;0,013
"12-12-2019;04:43:15.268";NORMAL;0,013
"12-12-2019;04:43:15.269";NORMAL;0,013
"12-12-2019;04:43:15.271";NORMAL;0,013
"12-12-2019;04:43:15.274";NORMAL;0,013
"12-12-2019;04:43:15.276";NORMAL;0,013
"12-12-2019;04:43:15.278";NORMAL;0,013
"12-12-2019;04:43:15.280";NORMAL;0,013
"12-12-2019;04:43:15.283";NORMAL;0,013
"12-12-2019;04:43:15.295";NORMAL;0,013
"12-12-2019;04:43:15.297";NORMAL;0,013
"12-12-2019;04:43:15.299";NORMAL;0,013
"12-12-2019;04:43:15.301";NORMAL;0,013
"12-12-2019;04:43:15.303";NORMAL;0,013
"12-12-2019;04:43:15.305";NORMAL;0,013
"12-12-2019;04:43:15.308";NORMAL;0,013
"12-12-2019;04:43:15.310";NORMAL;0,013
"12-12-2019;04:43:15.312";NORMAL;0,013
"12-12-2019;04:43:15.314";NORMAL;0,013
"12-12-2019;04:43:15.316";NORMAL;0,013
"12-12-2019;04:43:15.318";NORMAL;0,013
"12-12-2019;04:43:15.320";NORMAL;0,013
"12-12-2019;04:43:15.323";NORMAL;0,013
"12-12-2019;04:43:15.325";NORMAL;0,013
"12-12-2019;04:43:15.327";NORMAL;0,013
"12-12-2019;04:43:15.329";NORMAL;0,013
"12-12-2019;04:43:15.332";NORMAL;0,013
"12-12-2019;04:43:15.334";NORMAL;0,013
"12-12-2019;04:43:15.336";NORMAL;0,013
"12-12-2019;04:43:15.338";NORMAL;0,013
"12-12-2019;04:43:15.340";NORMAL;0,013
"12-12-2019;04:43:15.343";NORMAL;0,013
"12-12-2019;04:43:15.345";NORMAL;0,013
"12-12-2019;04:43:15.347";NORMAL;0,013
"12-12-2019;04:43:15.349";NORMAL;0,013
"12-12-2019;04:43:15.352";NORMAL;0,013
"12-12-2019;04:43:15.354";NORMAL;0,013
"12-12-2019;04:43:15.356";NORMAL;0,013
"12-12-2019;04:43:15.358";NORMAL;0,013
"12-12-2019;04:43:15.360";NORMAL;0,013
"12-12-2019;04:43:15.362";NORMAL;0,013
"12-12-2019;04:43:15.365";NORMAL;0,013
"12-12-2019;04:43:15.367";NORMAL;0,013
"12-12-2019;04:43:15.369";NORMAL;0,013
"12-12-2019;04:43:15.371";NORMAL;0,013
"12-12-2019;04:43:15.373";NORMAL;0,013
"12-12-2019;04:43:15.375";NORMAL;0,013
"12-12-2019;04:43:15.377";NORMAL;0,013
"12-12-2019;04:43:15.379";NORMAL;0,013
"12-12-2019;04:43:15.382";NORMAL;0,013
"12-12-2019;04:43:15.384";NORMAL;0,013
"12-12-2019;04:43:15.386";NORMAL;0,013
"12-12-2019;04:43:15.388";NORMAL;0,013
"12-12-2019;04:43:15.391";NORMAL;0,013
"12-12-2019;04:43:15.393";NORMAL;0,013
"12-12-2019;04:43:15.395";NORMAL;0,013
"12-12-2019;04:43:15.397";NORMAL;0,013
"12-12-2019;04:43:15.399";NORMAL;0,013
"12-12-2019;04:43:15.401";NORMAL;0,013
"12-12-2019;04:43:15.403";NORMAL;0,013
"12-12-2019;04:43:15.405";NORMAL;0,013
"12-12-2019;04:43:15.407";NORMAL;0,013
"12-12-2019;04:43:15.410";NORMAL;0,013
"12-12-2019;04:43:15.412";NORMAL;0,013
"12-12-2019;04:43:15.414";NORMAL;0,013
"12-12-2019;04:43:15.416";NORMAL;0,013
"12-12-2019;04:43:15.419";NORMAL;0,013
"12-12-2019;04:43:15.421";NORMAL;0,013
"12-12-2019;04:43:15.423";NORMAL;0,013
"12-12-2019;04:43:15.425";NORMAL;0,013
"12-12-2019;04:43:15.427";NORMAL;0,013
"12-12-2019;04:43:15.429";NORMAL;0,013
"12-12-2019;04:43:15.432";NORMAL;0,013
"12-12-2019;04:43:15.434";NORMAL;0,013
"12-12-2019;04:43:15.436";NORMAL;0,013
"12-12-2019;04:43:15.438";NORMAL;0,013
"12-12-2019;04:43:15.440";NORMAL;0,013
"12-12-2019;04:43:15.442";NORMAL;0,013
"12-12-2019;04:43:15.444";NORMAL;0,013
"12-12-2019;04:43:15.456";NORMAL;0,013
"12-12-2019;04:43:15.458";NORMAL;0,013
"12-12-2019;04:43:15.460";NORMAL;0,013
"12-12-2019;04:43:15.462";NORMAL;0,013
"12-12-2019;04:43:15.464";NORMAL;0,013
"12-12-2019;04:43:15.466";NORMAL;0,013
"12-12-2019;04:43:15.468";NORMAL;0,013
"12-12-2019;04:43:15.470";NORMAL;0,013
"12-12-2019;04:43:15.472";NORMAL;0,013
"12-12-2019;04:43:15.474";NORMAL;0,013
"12-12-2019;04:43:15.477";NORMAL;0,013
"12-12-2019;04:43:15.479";NORMAL;0,013
"12-12-2019;04:43:15.481";NORMAL;0,013
"12-12-2019;04:43:15.483";NORMAL;0,013
"12-12-2019;04:43:15.486";NORMAL;0,013
"12-12-2019;04:43:15.488";NORMAL;0,013
"12-12-2019;04:43:15.490";NORMAL;0,013
"12-12-2019;04:43:15.492";NORMAL;0,013
"12-12-2019;04:43:15.494";NORMAL;0,013
"12-12-2019;04:43:15.496";NORMAL;0,013
"12-12-2019;04:43:15.499";NORMAL;0,013
"12-12-2019;04:43:15.501";NORMAL;0,013
"12-12-2019;04:43:15.503";NORMAL;0,013
"12-12-2019;04:43:15.505";NORMAL;0,013
"12-12-2019;04:43:15.507";NORMAL;0,013
"12-12-2019;04:43:15.510";NORMAL;0,013
"12-12-2019;04:43:15.512";NORMAL;0,013
"12-12-2019;04:43:15.514";NORMAL;0,013
"12-12-2019;04:43:15.516";NORMAL;0,013
"12-12-2019;04:43:15.519";NORMAL;0,013
"12-12-2019;04:43:15.521";NORMAL;0,013
"12-12-2019;04:43:15.533";NORMAL;0,013
"12-12-2019;04:43:15.535";NORMAL;0,013
"12-12-2019;04:43:15.537";NORMAL;0,013
"12-12-2019;04:43:15.539";NORMAL;0,013
"12-12-2019;04:43:15.541";NORMAL;0,013
"12-12-2019;04:43:15.543";NORMAL;0,013
"12-12-2019;04:43:15.545";NORMAL;0,013
"12-12-2019;04:43:15.558";NORMAL;0,013
"12-12-2019;04:43:15.560";NORMAL;0,013
"12-12-2019;04:43:15.562";NORMAL;0,013
"12-12-2019;04:43:15.564";NORMAL;0,013
"12-12-2019;04:43:15.567";NORMAL;0,013
"12-12-2019;04:43:15.569";NORMAL;0,013
"12-12-2019;04:43:15.571";NORMAL;0,013
"12-12-2019;04:43:15.573";NORMAL;0,013
"12-12-2019;04:43:15.575";NORMAL;0,013
"12-12-2019;04:43:15.578";NORMAL;0,013
"12-12-2019;04:43:15.580";NORMAL;0,013
"12-12-2019;04:43:15.583";NORMAL;0,013
"12-12-2019;04:43:15.585";NORMAL;0,013
"12-12-2019;04:43:15.596";NORMAL;0,013
"12-12-2019;04:43:15.599";NORMAL;0,013
"12-12-2019;04:43:15.601";NORMAL;0,013
"12-12-2019;04:43:15.603";NORMAL;0,013
"12-12-2019;04:43:15.605";NORMAL;0,013
"12-12-2019;04:43:15.607";NORMAL;0,013
"12-12-2019;04:43:15.610";NORMAL;0,013
"12-12-2019;04:43:15.612";NORMAL;0,013
"12-12-2019;04:43:15.614";NORMAL;0,013
"12-12-2019;04:43:15.616";NORMAL;0,013
"12-12-2019;04:43:15.619";NORMAL;0,013
"12-12-2019;04:43:15.621";NORMAL;0,013
"12-12-2019;04:43:15.623";NORMAL;0,013
"12-12-2019;04:43:15.625";NORMAL;0,013
"12-12-2019;04:43:15.627";NORMAL;0,013
"12-12-2019;04:43:15.629";NORMAL;0,013
"12-12-2019;04:43:15.632";NORMAL;0,013
"12-12-2019;04:43:15.634";NORMAL;0,013
"12-12-2019;04:43:15.636";NORMAL;0,013
"12-12-2019;04:43:15.638";NORMAL;0,013
"12-12-2019;04:43:15.641";NORMAL;0,013
"12-12-2019;04:43:15.643";NORMAL;0,013
"12-12-2019;04:43:15.645";NORMAL;0,013
"12-12-2019;04:43:15.647";NORMAL;0,013
"12-12-2019;04:43:15.649";NORMAL;0,013
"12-12-2019;04:43:15.651";NORMAL;0,013
"12-12-2019;04:43:15.654";NORMAL;0,013
"12-12-2019;04:43:15.656";NORMAL;0,013
"12-12-2019;04:43:15.658";NORMAL;0,013
"12-12-2019;04:43:15.660";NORMAL;0,013
"12-12-2019;04:43:15.662";NORMAL;0,013
"12-12-2019;04:43:15.665";NORMAL;0,013
"12-12-2019;04:43:15.667";NORMAL;0,013
"12-12-2019;04:43:15.669";NORMAL;0,013
"12-12-2019;04:43:15.671";NORMAL;0,013
"12-12-2019;04:43:15.673";NORMAL;0,013
"12-12-2019;04:43:15.675";NORMAL;0,013
"12-12-2019;04:43:15.678";NORMAL;0,013
"12-12-2019;04:43:15.680";NORMAL;0,013
"12-12-2019;04:43:15.683";NORMAL;0,013
"12-12-2019;04:43:15.684";NORMAL;0,013
"12-12-2019;04:43:15.687";NORMAL;0,013
"12-12-2019;04:43:15.689";NORMAL;0,013
"12-12-2019;04:43:15.691";NORMAL;0,013
"12-12-2019;04:43:15.693";NORMAL;0,013
"12-12-2019;04:43:15.695";NORMAL;0,013
"12-12-2019;04:43:15.698";NORMAL;0,013
"12-12-2019;04:43:15.701";NORMAL;0,013
"12-12-2019;04:43:15.703";NORMAL;0,013
"12-12-2019;04:43:15.705";NORMAL;0,013
"12-12-2019;04:43:15.707";NORMAL;0,013
"12-12-2019;04:43:15.709";NORMAL;0,013
"12-12-2019;04:43:15.711";NORMAL;0,013
"12-12-2019;04:43:15.713";NORMAL;0,013
"12-12-2019;04:43:15.716";NORMAL;0,013
"12-12-2019;04:43:15.718";NORMAL;0,013
"12-12-2019;04:43:15.720";NORMAL;0,013
"12-12-2019;04:43:15.722";NORMAL;0,013
"12-12-2019;04:43:15.724";NORMAL;0,013
"12-12-2019;04:43:15.726";NORMAL;0,013
"12-12-2019;04:43:15.728";NORMAL;0,013
"12-12-2019;04:43:15.730";NORMAL;0,013
"12-12-2019;04:43:15.733";NORMAL;0,013
"12-12-2019;04:43:15.735";NORMAL;0,013
"12-12-2019;04:43:15.737";NORMAL;0,013
"12-12-2019;04:43:15.739";NORMAL;0,013
"12-12-2019;04:43:15.741";NORMAL;0,013
"12-12-2019;04:43:15.744";NORMAL;0,013
"12-12-2019;04:43:15.746";NORMAL;0,013
"12-12-2019;04:43:15.749";NORMAL;0,013
"12-12-2019;04:43:15.751";NORMAL;0,013
"12-12-2019;04:43:15.753";NORMAL;0,013
"12-12-2019;04:43:15.755";NORMAL;0,013
"12-12-2019;04:43:15.757";NORMAL;0,013
"12-12-2019;04:43:15.760";NORMAL;0,013
"12-12-2019;04:43:15.762";NORMAL;0,013
"12-12-2019;04:43:15.764";NORMAL;0,013
"12-12-2019;04:43:15.766";NORMAL;0,013
"12-12-2019;04:43:15.768";NORMAL;0,013
"12-12-2019;04:43:15.771";NORMAL;0,013
"12-12-2019;04:43:15.772";NORMAL;0,013
"12-12-2019;04:43:15.774";NORMAL;0,013
"12-12-2019;04:43:15.777";NORMAL;0,013
"12-12-2019;04:43:15.779";NORMAL;0,013
"12-12-2019;04:43:15.781";NORMAL;0,013
"12-12-2019;04:43:15.784";NORMAL;0,013
"12-12-2019;04:43:15.796";NORMAL;0,013
"12-12-2019;04:43:15.798";NORMAL;0,013
"12-12-2019;04:43:15.800";NORMAL;0,013
"12-12-2019;04:43:15.802";NORMAL;0,013
"12-12-2019;04:43:15.805";NORMAL;0,013
"12-12-2019;04:43:15.807";NORMAL;0,013
"12-12-2019;04:43:15.809";NORMAL;0,013
